학교명,학교종류,지역,설립구분,상태,기준연도,Measure Names,Measure Values
한국폴리텍 V 대학 광주캠퍼스,기능대학,광주,사립,기존,2022,졸업자,392
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2024,취업률(%),0
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2024,취업자,0
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2024,예외자,0
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2024,졸업자,1
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2023,취업률(%),80
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2023,취업자,4
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2023,예외자,5
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2023,졸업자,10
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2022,취업률(%),66.666666667
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2022,취업자,2
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2022,예외자,4
한국폴리텍 V 대학 순천캠퍼스,기능대학,전남,사립,기존,2022,졸업자,7
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2024,취업률(%),82.978723404
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2024,취업자,39
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2024,예외자,7
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2024,졸업자,54
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2023,취업률(%),86.885245902
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2023,취업자,53
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2023,예외자,3
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2023,졸업자,64
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2022,취업률(%),88
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2022,취업자,44
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2022,예외자,2
한국폴리텍 V 대학 익산캠퍼스,기능대학,전북,사립,기존,2022,졸업자,52
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2024,취업률(%),71.929824561
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2024,취업자,41
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2024,예외자,3
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2024,졸업자,60
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2023,취업률(%),84.810126582
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2023,취업자,67
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2023,예외자,11
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2023,졸업자,90
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2022,취업률(%),73.195876289
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2022,취업자,71
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2022,예외자,8
한국폴리텍 V 대학 전남캠퍼스,기능대학,전남,사립,기존,2022,졸업자,105
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2024,취업률(%),69.398907104
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2024,취업자,127
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2024,예외자,10
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2024,졸업자,193
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2023,취업률(%),66.101694915
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2023,취업자,117
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2023,예외자,12
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2023,졸업자,189
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2022,취업률(%),76.142131980
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2022,취업자,150
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2022,예외자,14
한국폴리텍 V 대학 전북캠퍼스,기능대학,전북,사립,기존,2022,졸업자,211
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2024,취업률(%),81.313131313
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2024,취업자,161
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2024,예외자,9
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2024,졸업자,207
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2023,취업률(%),81.25
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2023,취업자,195
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2023,예외자,7
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2023,졸업자,247
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2022,취업률(%),85.294117647
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2022,취업자,174
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2022,예외자,8
한국폴리텍 VI 대학 구미캠퍼스,기능대학,경북,사립,기존,2022,졸업자,212
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2024,취업률(%),76.168224299
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2024,취업자,163
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2024,예외자,11
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2024,졸업자,225
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2023,취업률(%),77.559055118
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2023,취업자,197
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2023,예외자,16
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2023,졸업자,270
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2022,취업률(%),75.645756458
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2022,취업자,205
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2022,예외자,15
한국폴리텍 VI 대학 대구캠퍼스,기능대학,대구,사립,기존,2022,졸업자,286
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2024,취업률(%),88.888888889
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2024,취업자,48
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2024,예외자,19
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2024,졸업자,73
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2023,취업률(%),80.645161290
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2023,취업자,50
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2023,예외자,17
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2023,졸업자,79
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2022,취업률(%),92.156862745
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2022,취업자,47
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2022,예외자,20
한국폴리텍 VI 대학 영남융합기술캠퍼스,기능대학,대구,사립,기존,2022,졸업자,71
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2024,취업률(%),66.666666667
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2024,취업자,8
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2024,예외자,0
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2024,졸업자,12
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2023,취업률(%),86.206896552
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2023,취업자,25
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2023,예외자,0
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2023,졸업자,29
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2022,취업률(%),68.75
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2022,취업자,11
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2022,예외자,4
한국폴리텍 VI 대학 영주캠퍼스,기능대학,경북,사립,기존,2022,졸업자,20
한국폴리텍 VII 대학 동부산캠퍼스,기능대학,부산,사립,기존,2024,취업률(%),66.666666667
한국폴리텍 VII 대학 동부산캠퍼스,기능대학,부산,사립,기존,2024,취업자,2
한국폴리텍 VII 대학 동부산캠퍼스,기능대학,부산,사립,기존,2024,예외자,1
한국폴리텍 VII 대학 동부산캠퍼스,기능대학,부산,사립,기존,2024,졸업자,4
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2024,취업률(%),73.986486486
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2024,취업자,219
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2024,예외자,22
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2024,졸업자,318
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2023,취업률(%),77.620396601
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2023,취업자,274
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2023,예외자,25
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2023,졸업자,378
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2022,취업률(%),81.095890411
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2022,취업자,296
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2022,예외자,29
한국폴리텍 VII 대학 부산캠퍼스,기능대학,부산,사립,기존,2022,졸업자,394
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2024,취업률(%),82.638888889
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2024,취업자,238
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2024,예외자,2
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2024,졸업자,290
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2023,취업률(%),80.528052805
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2023,취업자,244
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2023,예외자,9
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2023,졸업자,312
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2022,취업률(%),84.451219512
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2022,취업자,277
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2022,예외자,11
한국폴리텍 VII 대학 울산캠퍼스,기능대학,울산,사립,기존,2022,졸업자,339
한국폴리텍 VII 대학 진주캠퍼스,기능대학,경남,사립,기존,2024,취업률(%),100
한국폴리텍 VII 대학 진주캠퍼스,기능대학,경남,사립,기존,2024,취업자,4
한국폴리텍 VII 대학 진주캠퍼스,기능대학,경남,사립,기존,2024,예외자,0
한국폴리텍 VII 대학 진주캠퍼스,기능대학,경남,사립,기존,2024,졸업자,4
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2024,취업률(%),82.299546142
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2024,취업자,544
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2024,예외자,21
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2024,졸업자,682
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2023,취업률(%),83.788121990
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2023,취업자,522
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2023,예외자,34
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2023,졸업자,657
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2022,취업률(%),81.891025641
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2022,취업자,511
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2022,예외자,21
한국폴리텍 VII 대학 창원캠퍼스,기능대학,경남,사립,기존,2022,졸업자,645
한림성심대학교,전문대학,강원,사립,기존,2024,취업률(%),76.312247645
한림성심대학교,전문대학,강원,사립,기존,2024,취업자,567
한림성심대학교,전문대학,강원,사립,기존,2024,예외자,167
한림성심대학교,전문대학,강원,사립,기존,2024,졸업자,910
한림성심대학교,전문대학,강원,사립,기존,2023,취업률(%),73.736128237
한림성심대학교,전문대학,강원,사립,기존,2023,취업자,598
한림성심대학교,전문대학,강원,사립,기존,2023,예외자,209
한림성심대학교,전문대학,강원,사립,기존,2023,졸업자,1020
한림성심대학교,전문대학,강원,사립,기존,2022,취업률(%),75.968109339
한림성심대학교,전문대학,강원,사립,기존,2022,취업자,667
한림성심대학교,전문대학,강원,사립,기존,2022,예외자,182
한림성심대학교,전문대학,강원,사립,기존,2022,졸업자,1060
한양여자대학교,전문대학,서울,사립,기존,2024,취업률(%),65.363598150
한양여자대학교,전문대학,서울,사립,기존,2024,취업자,1555
한양여자대학교,전문대학,서울,사립,기존,2024,예외자,333
한양여자대학교,전문대학,서울,사립,기존,2024,졸업자,2712
한양여자대학교,전문대학,서울,사립,기존,2023,취업률(%),66.192170819
한양여자대학교,전문대학,서울,사립,기존,2023,취업자,1488
한양여자대학교,전문대학,서울,사립,기존,2023,예외자,360
한양여자대학교,전문대학,서울,사립,기존,2023,졸업자,2608
한양여자대학교,전문대학,서울,사립,기존,2022,취업률(%),68.056184866
한양여자대학교,전문대학,서울,사립,기존,2022,취업자,1502
한양여자대학교,전문대학,서울,사립,기존,2022,예외자,286
한양여자대학교,전문대학,서울,사립,기존,2022,졸업자,2493
한영대학교,전문대학,전남,사립,기존,2024,취업률(%),76.156583630
한영대학교,전문대학,전남,사립,기존,2024,취업자,428
한영대학교,전문대학,전남,사립,기존,2024,예외자,26
한영대학교,전문대학,전남,사립,기존,2024,졸업자,588
한영대학교,전문대학,전남,사립,기존,2023,취업률(%),73.275862069
한영대학교,전문대학,전남,사립,기존,2023,취업자,340
한영대학교,전문대학,전남,사립,기존,2023,예외자,48
한영대학교,전문대학,전남,사립,기존,2023,졸업자,512
한영대학교,전문대학,전남,사립,기존,2022,취업률(%),73.870333988
한영대학교,전문대학,전남,사립,기존,2022,취업자,376
한영대학교,전문대학,전남,사립,기존,2022,예외자,10
한영대학교,전문대학,전남,사립,기존,2022,졸업자,519
혜전대학교,전문대학,충남,사립,기존,2024,취업률(%),76.883116883
혜전대학교,전문대학,충남,사립,기존,2024,취업자,592
혜전대학교,전문대학,충남,사립,기존,2024,예외자,116
혜전대학교,전문대학,충남,사립,기존,2024,졸업자,886
혜전대학교,전문대학,충남,사립,기존,2023,취업률(%),76.589595376
혜전대학교,전문대학,충남,사립,기존,2023,취업자,530
혜전대학교,전문대학,충남,사립,기존,2023,예외자,63
혜전대학교,전문대학,충남,사립,기존,2023,졸업자,755
혜전대학교,전문대학,충남,사립,기존,2022,취업률(%),72.153325817
혜전대학교,전문대학,충남,사립,기존,2022,취업자,640
혜전대학교,전문대학,충남,사립,기존,2022,예외자,63
혜전대학교,전문대학,충남,사립,기존,2022,졸업자,950
호산대학교,전문대학,경북,사립,기존,2024,취업률(%),73.731884058
호산대학교,전문대학,경북,사립,기존,2024,취업자,407
호산대학교,전문대학,경북,사립,기존,2024,예외자,93
호산대학교,전문대학,경북,사립,기존,2024,졸업자,645
호산대학교,전문대학,경북,사립,기존,2023,취업률(%),71.694599628
호산대학교,전문대학,경북,사립,기존,2023,취업자,385
호산대학교,전문대학,경북,사립,기존,2023,예외자,95
호산대학교,전문대학,경북,사립,기존,2023,졸업자,632
호산대학교,전문대학,경북,사립,기존,2022,취업률(%),72.443674177
호산대학교,전문대학,경북,사립,기존,2022,취업자,418
호산대학교,전문대학,경북,사립,기존,2022,예외자,80
호산대학교,전문대학,경북,사립,기존,2022,졸업자,657
ICT폴리텍대학,기능대학,경기,사립,기존,2024,취업률(%),68.041237113
ICT폴리텍대학,기능대학,경기,사립,기존,2024,취업자,66
ICT폴리텍대학,기능대학,경기,사립,기존,2024,예외자,10
ICT폴리텍대학,기능대학,경기,사립,기존,2024,졸업자,107
ICT폴리텍대학,기능대학,경기,사립,기존,2023,취업률(%),76.923076923
ICT폴리텍대학,기능대학,경기,사립,기존,2023,취업자,80
ICT폴리텍대학,기능대학,경기,사립,기존,2023,예외자,10
ICT폴리텍대학,기능대학,경기,사립,기존,2023,졸업자,114
ICT폴리텍대학,기능대학,경기,사립,기존,2022,취업률(%),75.396825397
ICT폴리텍대학,기능대학,경기,사립,기존,2022,취업자,95
ICT폴리텍대학,기능대학,경기,사립,기존,2022,예외자,10
ICT폴리텍대학,기능대학,경기,사립,기존,2022,졸업자,136
