기준연도,학교종류,설립구분,지역,상태,학교,단과대학,학과,입학정원,수업료,등록금,관련학과
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,스포츠재활과(스포츠학부),38,"6,968,000","6,968,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,스포츠재활학부,130,"7,461,930","7,461,930",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,스포츠지도과,78,"6,800,000","6,800,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,스포츠지도과(스포츠학부),68,"6,968,000","6,968,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,실내디자인학부,333,"6,799,976.7","6,799,976.7",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,언어치료과,40,"6,522,000","6,522,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,언어치료학과,120,"6,938,965","6,938,965",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,영상디자인과,74,"7,185,930","7,185,930",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,영상디자인과(방송음향영상학부),74,"6,692,000","6,692,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,영상디자인전공(방송음향영상학부),67,"6,522,000","6,522,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,유아교육과,98,"6,008,965","6,008,965",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,유아교육과(유아교육・보육학부),70,"5,588,000","5,588,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,응용SW전공(컴퓨터정보학부),50,"6,938,965","6,938,965",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,전기공학과,222,"6,938,965","6,938,965",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,전자・통신과,78,"6,522,000","6,522,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,제과제빵과,120,"7,437,930","7,437,930",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,제과제빵과(호텔조리・제과학부),93,"6,930,000","6,930,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,컴퓨터정보학부,311,"6,789,598.1","6,789,598.1",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,항공서비스과,95,"5,949,237.4","5,949,237.4",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,해군기술부사관학과,36,"6,692,000","6,692,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,호텔관광학과,38,"6,235,930","6,235,930",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,호텔레저학과,38,"5,782,000","5,782,000",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,호텔조리과,124,"7,647,930","7,647,930",
2024,전문대학,사립,경기,기존,대림대학교,단과대구분없음,호텔조리과(호텔조리・제과학부),124,"7,140,000","7,140,000",
2024,전문대학,사립,충북,기존,대원대학교,단과대구분없음,간호학과,551,"6,680,882","6,680,882",간호학과
2024,전문대학,사립,충북,기존,대원대학교,단과대구분없음,문헌정보과,130,"5,691,134.6","5,691,134.6",
2024,전문대학,사립,충북,기존,대원대학교,단과대구분없음,물리치료과,210,"6,539,166.7","6,539,166.7",물리치료학과
2024,전문대학,사립,충북,기존,대원대학교,단과대구분없음,방사선과,120,"6,539,166.7","6,539,166.7",방사선학과
2024,전문대학,사립,충북,기존,대원대학교,단과대구분없음,보건의료행정과(3년제),30,"6,300,000","6,300,000",
